"STAR_KEY":"star_name":"distance":"Star Temperature":"star mass":"star radius":"Luminosity":"Type Of Star"
7200:"Merope":864:2956:0.3:0.34:0.07:"M|4|V"
3494:"Ronin's Enigma":783.666:2625:0.3:0.17:0.05:"M|5|V"
4741:"Hoggar":522.22:3702:0.7:0.76:0.49:"K|5|V"
3816:"Edasich":951.43:2533:0.2:0.14:0:"M|6|V"
8139:"Theemin":121.36:2412:0.3:0.49:0:"M|2|V"
4259:"Pharaoh's Veil":875.5034:2531:0.2:0.45:0.04:"M|5|V"
6804:"Ignitionara":921.489:3043:0.2:0.32:0.07:"M|3|V"
9965:"Elnath":400.2:5233:1:0.98:0.84:"G|5|V"
7190:"Sekhmet's Ember":218.376:2611:0.2:0.48:0.01:"M|3|V"
1821:"Zosma":334.403:3978:0.6:0.81:0.29:"K|5|V"
8618:"Stormrider":1174.95:3188:0.1:0.46:0.03:"M|2|V"
4484:"Menkalinan":354.824:2706:0.3:0.43:0.05:"M|1|V"
143:"Wurren":320.935:2405:0.2:0.44:0.07:"M|2|V"
4534:"Sora":27.82:2446:0.2:0.26:0.03:"M|8|V"
26:"Unurgunite":135:2939:0.4:0.32:0.02:"M|5|V"
4560:"Mahsati":4380:2658:0.1:0.43:0.05:"M|4|V"
2534:"Dingolay":300:3028:0.4:0.2:0.08:"M|3|V"
8080:"Anubis' Radiance":28.6:2704:0.4:0.04:0.06:"M|2|V"
1122:"Ronin's Horizon":122.2:3797:0.6:0.92:0.44:"K|7|V"
770:"Lunacraze":58.36:5540:0.9:1.06:1.05:"G|5|V"
4227:"Arcturus":532.955:2728:0.4:0.05:0.06:"M|0|V"
4118:"Komorebi Cascade":345.925:2543:0.4:0.61:0.04:"M|8|V"
5227:"Thoth's Radiance":743.273:4622:0.7:0.89:0.1:"K|3|V"
4580:"Lunarianth":800.07:2723:0.1:0.38:0:"M|5|V"
2517:"Kōkei Labyrinth":412.5:4575:0.6:0.79:0.27:"K|3|V"
8381:"Quantumith":802.311:2859:0.4:0.03:0:"M|3|V"
3994:"Symbionara":1057.98:3018:0.1:0.16:0.06:"M|4|V"
2372:"Spectronix":72.79:2922:0.3:0.08:0.07:"M|3|V"
7665:"Gienah":320.588:3211:0.3:0.38:0.01:"M|1|V"
4111:"Iklil":472.947:4892:0.6:0.95:0.21:"K|1|V"
1019:"Sakura's Silence":633.05:2526:0.3:0.64:0.06:"M|5|V"
4095:"Solaris":1284.52:3152:0.1:0.4:0.07:"M|1|V"
3996:"Zenithrax":6700:3150:0.1:0.63:0.08:"M|3|V"
3800:"Nebulium":1819.51:2757:0.4:0.63:0:"M|3|V"
2089:"Adhara":44:3135:0.1:0.22:0.01:"M|3|V"
6043:"Starlight Whisper":189.186:4321:0.5:0.83:0.4:"K|5|V"
4682:"Betelgeuse":577.768:2925:0.3:0.7:0.01:"M|2|V"
8799:"Abyssal Echoes":355.54:4321:0.7:0.82:0.19:"K|5|V"
3642:"Etherios":254.621:2460:0.4:0.54:0.06:"M|4|V"
7359:"Titawin":30:3023:0.4:0.13:0.07:"M|3|V"
5499:"Amatsu Echo":721.8132:4022:0.5:0.77:0.14:"K|7|V"
3189:"Umi Expanse":493.778:2661:0.3:0.51:0.05:"M|6|V"
6391:"Solarflarex":27.19:2440:0.3:0.52:0.02:"M|7|V"
7774:"Cassioflux":570.451:2571:0.2:0.38:0.03:"M|2|V"
1093:"Phoenicia":589.92:3749:0.6:0.83:0.45:"K|6|V"
7597:"Sheliak":1462.42:2468:0.4:0.49:0.03:"M|4|V"
9625:"Ephemeral Abyss":481.3:2770:0.2:0.7:0:"M|2|V"
1356:"Quanticara":43.6002:3211:0.2:0.51:0.03:"M|3|V"
9429:"Aldulfin":1189.34:5745:1:1.01:0.96:"G|2|V"
6264:"Rana":33.05:3552:0.4:0.32:0.05:"M|1|V"
1213:"Nebulonara":45.37:3032:0.3:0.67:0.07:"M|4|V"
7574:"Gomeisa":158.685:3942:0.5:0.8:0.33:"K|7|V"
73:"Galehelm":424.428:5714:1:1.14:0.85:"G|2|V"
6479:"Ninja's Horizon":892.1:3503:0.3:0.17:0.02:"M|1|V"
4643:"Wasat":11:3511:0.4:0.5:0.07:"M|0|V"
8735:"Axólotl":901.795:4494:0.6:0.94:0.58:"K|4|V"
78:"Snowstrider":6.24442:2663:0.4:0.56:0.04:"M|2|V"
9652:"Schedar":35.7:3251:0.4:0.09:0.02:"M|3|V"
6824:"Alcor":104:2520:0.2:0.01:0.04:"M|5|V"
2533:"Shinju Serenity":5400:3740:0.6:0.84:0.34:"K|7|V"
2416:"Macondo":22.93:2441:0.3:0.33:0.04:"M|5|V"
6197:"Cosmic Shadows":96.25:2618:0.2:0.68:0.06:"M|2|V"
151:"Capella":811.89:4510:0.8:0.85:0.57:"K|3|V"
5482:"Orion's Elegance":82.8:3065:0.2:0.48:0.01:"M|1|V"
3496:"Grimclaw":476:2567:0.4:0.04:0.07:"M|0|V"
654:"Nova Cascade":352.783:2468:0.1:0.33:0.02:"M|3|V"
738:"Sorairo Mirage":50.1928:3961:0.7:0.73:0.29:"K|7|V"
1164:"Alsephina":223.229:5253:1:1.1:0.72:"G|2|V"
7407:"Cassionix":36.9:2521:0.4:0.46:0.05:"M|2|V"
5021:"Reikon Resonance":207.9:3829:0.6:0.92:0.25:"K|1|V"
8886:"Fumalsamakah":200.727:4357:0.5:0.77:0.46:"K|0|V"
2957:"Galactic Prism":389.3:4202:0.7:0.91:0.28:"K|3|V"
913:"Quasarlynx":275.265:3165:0.1:0.59:0.05:"M|2|V"
7028:"Fomalhaut":187.15:2767:0.1:0.66:0.01:"M|5|V"
8459:"Titanium Enigma":598.516:5759:1:1:1.49:"G|2|V"
736:"Zenithrion":1204.82:3413:0.4:0.52:0.02:"M|0|V"
8506:"Sylvari":936.944:2665:0.4:0.02:0.01:"M|4|V"
1087:"Amadioha":821.828:3741:0.5:0.93:0.18:"K|2|V"
8656:"Sadachbia":162.09:4250:0.5:0.71:0.49:"K|5|V"
6612:"Stellarnova":1409.24:5544:1:1:0.85:"G|2|V"
3413:"Kasai Ember":270.117:2520:0.3:0.51:0.01:"M|4|V"
9891:"Kamikaze Ascendance":364.9:5222:1:1.05:0.66:"G|4|V"
3761:"Enigmatic Abyss":3910:3171:0.1:0.31:0.05:"M|3|V"
8675:"Lionrock":15.87:4080:0.7:0.94:0.33:"K|6|V"
7457:"Seishin":29.69:3891:0.6:0.7:0.11:"K|3|V"
9161:"Palladium Shroud":1198.75:3807:0.5:0.92:0.53:"K|1|V"
8256:"Ancha":14.0078:3386:0.2:0.62:0.05:"M|2|V"
5297:"Quasarion":80:2905:0.2:0.49:0.03:"M|3|V"
4366:"Igniflux":4500:3945:0.5:0.81:0.13:"K|2|V"
165:"Fulu":32.61:2621:0.2:0.14:0.06:"M|1|V"
9350:"Adhil":747.943:2643:0.4:0.48:0.05:"M|1|V"
8050:"Alphecca":51.4359:3282:0.1:0.17:0.05:"M|2|V"
1124:"Ketsueki Whispers":42.2:2604:0.1:0.54:0.04:"M|5|V"
506:"Taiyangshou":64.5728:5381:0.9:1.04:1.35:"G|4|V"
969:"Sakura Radiance":158.4:3400:0.3:0.35:0.07:"M|2|V"
822:"Anadolu":942.418:2768:0.4:0.07:0.03:"M|3|V"
2697:"Phantara":1589.81:2659:0.4:0.46:0.02:"M|2|V"
2234:"Ankaa":122.3:3203:0.4:0.35:0.04:"M|1|V"
8814:"Scarab Expanse":1081.43:2655:0.4:0.59:0.05:"M|3|V"
3675:"Cosmosol":66:2407:0.4:0.36:0.03:"M|8|V"
9473:"Inari's Threshold":107.118:4292:0.6:0.82:0.55:"K|4|V"
2266:"Quantum Gaze":342.18:2470:0.1:0.01:0.03:"M|8|V"
4067:"Ashlesha":18.27:2983:0.1:0.54:0.07:"M|4|V"
307:"Mahasim":1302.42:4651:0.5:0.83:0.43:"K|3|V"
521:"Ignitara":517.572:3067:0.3:0.3:0.03:"M|0|V"
2968:"Tiaki":997.705:3724:0.5:0.88:0.09:"K|6|V"
1260:"Arcanum Flux":1072.5:2803:0.1:0.28:0.05:"M|3|V"
8772:"Nekkar":6540:5281:0.9:1.04:1.36:"G|5|V"
2128:"Tejat":11.1017:2688:0.2:0.59:0.06:"M|5|V"
1349:"Solaraether":837.24:5750:0.9:1.07:1.09:"G|2|V"
875:"Ma'at's Celestial":359.439:4773:0.5:0.9:0.47:"K|0|V"
9299:"Ignifera":128.1:2564:0.2:0.6:0:"M|0|V"
8271:"Photonara":604:4818:0.7:0.92:0.33:"K|0|V"
6136:"Cosmosis":1576.29:2942:0.3:0.69:0.05:"M|3|V"
7839:"Jabbah":849.312:2473:0.2:0.14:0.02:"M|8|V"
6114:"Zypheron":263.4:3377:0.1:0.15:0.08:"M|2|V"
1586:"Markab":497.6:2534:0.2:0.26:0.05:"M|8|V"
3796:"Alkarab":826.583:2892:0.4:0.63:0.02:"M|4|V"
9137:"Toliman":3.52:2746:0.3:0.32:0.05:"M|3|V"
2435:"Aurum Quasar":128.4:3813:0.6:0.7:0.29:"K|5|V"
6210:"Vortexith":230:4394:0.5:0.94:0.46:"K|2|V"
2935:"Thalassa's Shroud":583:4258:0.5:0.8:0.47:"K|5|V"
8111:"Lyraflux":1167.03:2987:0.3:0.62:0.05:"M|2|V"
9744:"Kaze":1229.1:2874:0.2:0.62:0.02:"M|5|V"
3489:"Tsubasa Echoes":1518:3047:0.1:0.34:0.06:"M|4|V"
6141:"Alterf":1526.02:2615:0.4:0.24:0.04:"M|2|V"
9488:"Sadalmelik":60.8:3057:0.3:0.37:0.01:"M|1|V"
6603:"Quanticus":49.5:4727:0.6:0.95:0.42:"K|2|V"
6026:"Aldebaran":463:2409:0.2:0.51:0.05:"M|8|V"
9771:"Kaze Horizon":950.89:4573:0.7:0.76:0.52:"K|2|V"
7982:"Homam":319.632:3294:0.2:0.67:0.02:"M|2|V"
1420:"Aldhanab":90.3:2514:0.4:0.5:0.04:"M|3|V"
3841:"Brimstone":6705:2510:0.2:0.6:0.07:"M|8|V"
7906:"Exoplantra":120.5:2670:0.2:0.49:0.05:"M|7|V"
9583:"Asahi":301.676:3745:0.6:0.81:0.49:"K|7|V"
8914:"Mintaka":1002.1:3914:0.7:0.85:0.59:"K|6|V"
531:"Vortexion":592:2918:0.3:0.25:0.06:"M|3|V"
4059:"Obelisk Whisper":1790.6:2573:0.3:0.17:0.04:"M|1|V"
8738:"Solstara":55.5:3809:0.8:0.88:0.39:"K|6|V"
6373:"Vega":137.2:4569:0.6:0.81:0.35:"K|3|V"
3491:"Pincoya":278.2:3098:0.4:0.61:0.03:"M|4|V"
4661:"Cerulean Abyss":850.774:2622:0.3:0.09:0.05:"M|2|V"
3178:"Kasumi Whisper":430:2906:0.4:0.1:0:"M|1|V"
1963:"Ayeyarwady":707.814:3002:0.2:0.09:0.01:"M|4|V"
4115:"Oborozuki":282.917:3086:0.2:0.16:0.06:"M|2|V"
8523:"Mpingo":1482.36:2842:0.2:0.64:0.03:"M|4|V"
7856:"Kawa":27.561:2668:0.3:0.66:0.02:"M|5|V"
2767:"Castula":216.056:3902:0.6:0.86:0.57:"K|7|V"
667:"Shaula":120.2:2492:0.1:0.41:0.05:"M|2|V"
4577:"Kōri":20.2727:3283:0.3:0.15:0.03:"M|2|V"
6710:"Galactrix":387.252:5523:0.8:1:1.11:"G|2|V"
4030:"Nova Veil":794.155:2968:0.4:0.23:0.03:"M|1|V"
6021:"Prima Hyadum":31.5:4729:0.8:0.79:0.57:"K|2|V"
9757:"Timir":252.519:2449:0.4:0.4:0.03:"M|4|V"
2228:"Nebulith":153.86:2668:0.1:0.18:0.07:"M|5|V"
5435:"Quasar Seraph":13.47:2545:0.3:0.5:0.05:"M|7|V"
240:"Amun-Ra Mirage":56.8:2462:0.2:0.46:0.02:"M|8|V"
7506:"Frostfang":302.8:2807:0.3:0.07:0.02:"M|5|V"
2482:"Terebellum":686.461:2899:0.1:0.08:0.02:"M|4|V"
9295:"Uchū":969.556:3839:0.6:0.93:0.52:"K|3|V"
4561:"Torii Celestial":791:3841:0.6:0.71:0.42:"K|2|V"
6260:"Bunda":1070.66:3472:0.3:0.25:0.03:"M|1|V"
1881:"Ravenshadow":95:4345:0.7:0.72:0.13:"K|3|V"
7993:"Koit":295.293:2844:0.2:0.33:0.01:"M|4|V"
5810:"Alzirr":701.255:5596:1:1.02:1.34:"G|4|V"
9373:"Hinotori Whispers":63.6796:2493:0.3:0.69:0.08:"M|3|V"
2083:"Kaffaljidhma":183:2908:0.4:0.19:0.06:"M|5|V"
7873:"Comet Shroud":266.39:4169:0.6:0.92:0.48:"K|6|V"
7483:"Heliconian Mirage":567.45:3823:0.7:0.75:0.28:"K|7|V"
546:"Thoth's Nebula":64.7:5213:0.9:1.13:1.41:"G|2|V"
8274:"Furud":873.82:3031:0.2:0.68:0.04:"M|2|V"
1688:"Kōri Resonance":1366.12:2512:0.3:0.15:0.06:"M|3|V"
5467:"Sekhmet's Mirage":554.908:3166:0.4:0.16:0.06:"M|2|V"
1679:"Tsukiyo":647.878:2409:0.4:0.19:0:"M|7|V"
8597:"Ma'at's Silence":61.4925:4813:0.5:0.78:0.23:"K|2|V"
8964:"Alshain":1070.2055:2912:0.4:0.46:0:"M|1|V"
1038:"Skaldspark":1209.34:2415:0.3:0.02:0.01:"M|3|V"
8576:"Acrab":437.2:2791:0.3:0.52:0.05:"M|3|V"
8455:"Dracoara":438.5:2695:0.1:0.52:0.07:"M|3|V"
4275:"Liesma":656.642:2583:0.4:0.34:0.02:"M|7|V"
7496:"Akatsuki Celestial":643.666:2588:0.4:0.21:0.06:"M|3|V"
610:"Adhafera":309.329:3810:0.5:0.72:0.54:"K|5|V"
9783:"Meridiana":773:2990:0.1:0.25:0.02:"M|3|V"
1732:"Nunki":1243.78:2527:0.3:0.46:0.01:"M|5|V"
1141:"Crimson Enigma":1525.32:2488:0.3:0.36:0.07:"M|0|V"
3205:"Propus":889.442:2759:0.1:0.38:0.03:"M|3|V"
4476:"Scheat":882.223:2778:0.4:0.02:0.07:"M|2|V"
6910:"Avior":589.032:3944:0.7:0.85:0.52:"K|6|V"
7074:"Phecda":81.86:4816:0.7:0.81:0.28:"K|2|V"
3643:"Darkonium":278.412:4797:0.6:0.79:0.56:"K|2|V"
7617:"Haruka Echoes":216.577:4313:0.5:0.86:0.47:"K|2|V"
1622:"Wolfheart":3930:2684:0.3:0.01:0.08:"M|0|V"
